"BC7" "Father" "Balancer" "Effect" "QTL" "UAS_Chromosome" "Setup_Date" "Treatment" "Embryo" "Males" "Females" "Formatted_Date" "Toss_Date" "Day30" "Rep"
"6466" 2801342 "36304" "No" "Control_attP40" "Control" "Chr2" "2022-07-21" "H2O" 50 0 1 "2022-07-30" "2022-08-08" "2022-08-20" "R4"
"6467" 2801342 "36304" "No" "Control_attP40" "Control" "Chr2" "2022-07-21" "H2O" 50 10 4 "2022-07-31" "2022-08-08" "2022-08-20" "R4"
"6468" 2801342 "36304" "No" "Control_attP40" "Control" "Chr2" "2022-07-21" "H2O" 50 0 2 "2022-08-01" "2022-08-08" "2022-08-20" "R4"
"6469" 2801342 "36304" "No" "Control_attP40" "Control" "Chr2" "2022-07-21" "H2O" 50 1 0 "2022-08-02" "2022-08-08" "2022-08-20" "R4"
"6470" 2801342 "36304" "No" "Control_attP40" "Control" "Chr2" "2022-07-21" "H2O" 50 1 0 "2022-08-05" "2022-08-08" "2022-08-20" "R4"
"6471" 2801384 "28721" "No" "ben_KD" "A" "Chr3" "2022-07-21" "10mM" 50 0 0 "2022-07-27" "2022-08-20" "2022-08-20" "R4"
"6472" 2801362 "28721" "No" "ben_KD" "A" "Chr3" "2022-07-21" "H2O" 50 0 0 "2022-07-27" "2022-08-10" "2022-08-20" "R4"
"6473" 2801362 "28721" "No" "ben_KD" "A" "Chr3" "2022-07-21" "H2O" 50 2 2 "2022-08-01" "2022-08-10" "2022-08-20" "R4"
"6474" 2801362 "28721" "No" "ben_KD" "A" "Chr3" "2022-07-21" "H2O" 50 5 1 "2022-08-02" "2022-08-10" "2022-08-20" "R4"
"6475" 2801363 "51862" "No" "Mnn1_KD" "B" "Chr2" "2022-07-21" "10mM" 50 0 0 "2022-07-27" "2022-08-20" "2022-08-20" "R4"
"6476" 2801363 "51862" "No" "Mnn1_KD" "B" "Chr2" "2022-07-21" "10mM" 50 0 1 "2022-08-03" "2022-08-20" "2022-08-20" "R4"
"6477" 2801363 "51862" "No" "Mnn1_KD" "B" "Chr2" "2022-07-21" "10mM" 50 0 1 "2022-08-05" "2022-08-20" "2022-08-20" "R4"
"6478" 2801317 "51862" "No" "Mnn1_KD" "B" "Chr2" "2022-07-21" "H2O" 50 0 0 "2022-07-27" "2022-08-10" "2022-08-20" "R4"
"6479" 2801317 "51862" "No" "Mnn1_KD" "B" "Chr2" "2022-07-21" "H2O" 50 0 2 "2022-07-31" "2022-08-10" "2022-08-20" "R4"
"6480" 2801317 "51862" "No" "Mnn1_KD" "B" "Chr2" "2022-07-21" "H2O" 50 2 7 "2022-08-01" "2022-08-10" "2022-08-20" "R4"
"6481" 2801317 "51862" "No" "Mnn1_KD" "B" "Chr2" "2022-07-21" "H2O" 50 4 2 "2022-08-02" "2022-08-10" "2022-08-20" "R4"
"6482" 2801317 "51862" "No" "Mnn1_KD" "B" "Chr2" "2022-07-21" "H2O" 50 1 0 "2022-08-03" "2022-08-10" "2022-08-20" "R4"
"6483" 2801328 "51428" "No" "CG4496_KD" "B" "Chr3" "2022-07-21" "10mM" 50 0 0 "2022-07-27" "2022-08-18" "2022-08-20" "R4"
"6484" 2801328 "51428" "No" "CG4496_KD" "B" "Chr3" "2022-07-21" "10mM" 50 0 1 "2022-08-02" "2022-08-18" "2022-08-20" "R4"
"6485" 2801328 "51428" "No" "CG4496_KD" "B" "Chr3" "2022-07-21" "10mM" 50 0 6 "2022-08-03" "2022-08-18" "2022-08-20" "R4"
"6486" 2801328 "51428" "No" "CG4496_KD" "B" "Chr3" "2022-07-21" "10mM" 50 0 1 "2022-08-04" "2022-08-18" "2022-08-20" "R4"
"6487" 2801328 "51428" "No" "CG4496_KD" "B" "Chr3" "2022-07-21" "10mM" 50 2 1 "2022-08-05" "2022-08-18" "2022-08-20" "R4"
"6488" 2801328 "51428" "No" "CG4496_KD" "B" "Chr3" "2022-07-21" "10mM" 50 0 1 "2022-08-07" "2022-08-18" "2022-08-20" "R4"
"6489" 2801337 "51428" "No" "CG4496_KD" "B" "Chr3" "2022-07-21" "H2O" 50 0 0 "2022-07-27" "2022-08-10" "2022-08-20" "R4"
"6490" 2801337 "51428" "No" "CG4496_KD" "B" "Chr3" "2022-07-21" "H2O" 50 0 2 "2022-07-31" "2022-08-10" "2022-08-20" "R4"
"6491" 2801337 "51428" "No" "CG4496_KD" "B" "Chr3" "2022-07-21" "H2O" 50 1 4 "2022-08-01" "2022-08-10" "2022-08-20" "R4"
"6492" 2801337 "51428" "No" "CG4496_KD" "B" "Chr3" "2022-07-21" "H2O" 50 3 3 "2022-08-02" "2022-08-10" "2022-08-20" "R4"
"6493" 2801337 "51428" "No" "CG4496_KD" "B" "Chr3" "2022-07-21" "H2O" 50 1 0 "2022-08-03" "2022-08-10" "2022-08-20" "R4"
"6494" 2801337 "51428" "No" "CG4496_KD" "B" "Chr3" "2022-07-21" "H2O" 50 1 0 "2022-08-04" "2022-08-10" "2022-08-20" "R4"
"6495" 2801337 "51428" "No" "CG4496_KD" "B" "Chr3" "2022-07-21" "H2O" 50 0 1 "2022-08-05" "2022-08-10" "2022-08-20" "R4"
"6496" 2801379 "57871" "No" "Trpm_KD" "C" "Chr2" "2022-07-21" "10mM" 50 0 0 "2022-07-27" "2022-08-20" "2022-08-20" "R4"
"6497" 2801379 "57871" "No" "Trpm_KD" "C" "Chr2" "2022-07-21" "10mM" 50 0 3 "2022-07-31" "2022-08-20" "2022-08-20" "R4"
"6498" 2801379 "57871" "No" "Trpm_KD" "C" "Chr2" "2022-07-21" "10mM" 50 0 2 "2022-08-01" "2022-08-20" "2022-08-20" "R4"
"6499" 2801379 "57871" "No" "Trpm_KD" "C" "Chr2" "2022-07-21" "10mM" 50 1 0 "2022-08-02" "2022-08-20" "2022-08-20" "R4"
"6500" 2801379 "57871" "No" "Trpm_KD" "C" "Chr2" "2022-07-21" "10mM" 50 0 1 "2022-08-03" "2022-08-20" "2022-08-20" "R4"
"6501" 2801357 "57871" "No" "Trpm_KD" "C" "Chr2" "2022-07-21" "H2O" 50 0 0 "2022-07-27" "2022-08-20" "2022-08-20" "R4"
"6502" 2801357 "57871" "No" "Trpm_KD" "C" "Chr2" "2022-07-21" "H2O" 50 0 6 "2022-07-31" "2022-08-20" "2022-08-20" "R4"
"6503" 2801357 "57871" "No" "Trpm_KD" "C" "Chr2" "2022-07-21" "H2O" 50 1 0 "2022-08-01" "2022-08-20" "2022-08-20" "R4"
"6504" 2801368 "51713" "No" "Trpm_KD" "C" "Chr2" "2022-07-21" "10mM" 50 0 0 "2022-07-27" "2022-08-20" "2022-08-20" "R4"
"6505" 2801368 "51713" "No" "Trpm_KD" "C" "Chr2" "2022-07-21" "10mM" 50 0 11 "2022-07-31" "2022-08-20" "2022-08-20" "R4"
"6506" 2801368 "51713" "No" "Trpm_KD" "C" "Chr2" "2022-07-21" "10mM" 50 4 0 "2022-08-01" "2022-08-20" "2022-08-20" "R4"
"6507" 2801368 "51713" "No" "Trpm_KD" "C" "Chr2" "2022-07-21" "10mM" 50 1 0 "2022-08-02" "2022-08-20" "2022-08-20" "R4"
"6508" 2801368 "51713" "No" "Trpm_KD" "C" "Chr2" "2022-07-21" "10mM" 50 1 0 "2022-08-03" "2022-08-20" "2022-08-20" "R4"
"6509" 2801312 "51713" "No" "Trpm_KD" "C" "Chr2" "2022-07-21" "H2O" 50 0 0 "2022-07-27" "2022-08-08" "2022-08-20" "R4"
"6510" 2801312 "51713" "No" "Trpm_KD" "C" "Chr2" "2022-07-21" "H2O" 50 0 5 "2022-07-30" "2022-08-08" "2022-08-20" "R4"
"6511" 2801312 "51713" "No" "Trpm_KD" "C" "Chr2" "2022-07-21" "H2O" 50 11 3 "2022-07-31" "2022-08-08" "2022-08-20" "R4"
"6512" 2801312 "51713" "No" "Trpm_KD" "C" "Chr2" "2022-07-21" "H2O" 50 1 1 "2022-08-01" "2022-08-08" "2022-08-20" "R4"
"6513" 2801312 "51713" "No" "Trpm_KD" "C" "Chr2" "2022-07-21" "H2O" 50 1 0 "2022-08-03" "2022-08-08" "2022-08-20" "R4"
"6514" 2801312 "51713" "No" "Trpm_KD" "C" "Chr2" "2022-07-21" "H2O" 50 0 1 "2022-08-05" "2022-08-08" "2022-08-20" "R4"
"6515" 2801312 "51713" "No" "Trpm_KD" "C" "Chr2" "2022-07-21" "H2O" 50 1 0 "2022-08-07" "2022-08-08" "2022-08-20" "R4"
"6516" 2801323 "67843" "No" "GluRIB_KD" "D" "Chr2" "2022-07-21" "10mM" 50 0 0 "2022-07-27" "2022-08-10" "2022-08-20" "R4"
"6517" 2801323 "67843" "No" "GluRIB_KD" "D" "Chr2" "2022-07-21" "10mM" 50 2 5 "2022-08-01" "2022-08-10" "2022-08-20" "R4"
"6518" 2801323 "67843" "No" "GluRIB_KD" "D" "Chr2" "2022-07-21" "10mM" 50 1 1 "2022-08-02" "2022-08-10" "2022-08-20" "R4"
"6519" 2801323 "67843" "No" "GluRIB_KD" "D" "Chr2" "2022-07-21" "10mM" 50 1 0 "2022-08-03" "2022-08-10" "2022-08-20" "R4"
"6520" 2801323 "67843" "No" "GluRIB_KD" "D" "Chr2" "2022-07-21" "10mM" 50 0 1 "2022-08-04" "2022-08-10" "2022-08-20" "R4"
"6521" 2801255 "67843" "No" "GluRIB_KD" "D" "Chr2" "2022-07-21" "H2O" 50 0 0 "2022-07-27" "2022-08-08" "2022-08-20" "R4"
"6522" 2801255 "67843" "No" "GluRIB_KD" "D" "Chr2" "2022-07-21" "H2O" 50 0 1 "2022-07-30" "2022-08-08" "2022-08-20" "R4"
"6523" 2801255 "67843" "No" "GluRIB_KD" "D" "Chr2" "2022-07-21" "H2O" 50 7 4 "2022-07-31" "2022-08-08" "2022-08-20" "R4"
"6524" 2801255 "67843" "No" "GluRIB_KD" "D" "Chr2" "2022-07-21" "H2O" 50 3 0 "2022-08-01" "2022-08-08" "2022-08-20" "R4"
"6525" 2801374 "41709" "No" "Hsp22_KD" "D" "Chr2" "2022-07-21" "10mM" 50 0 0 "2022-07-27" "2022-08-10" "2022-08-20" "R4"
"6526" 2801374 "41709" "No" "Hsp22_KD" "D" "Chr2" "2022-07-21" "10mM" 50 1 7 "2022-08-01" "2022-08-10" "2022-08-20" "R4"
"6527" 2801374 "41709" "No" "Hsp22_KD" "D" "Chr2" "2022-07-21" "10mM" 50 0 2 "2022-08-02" "2022-08-10" "2022-08-20" "R4"
"6528" 2801374 "41709" "No" "Hsp22_KD" "D" "Chr2" "2022-07-21" "10mM" 50 0 1 "2022-08-03" "2022-08-10" "2022-08-20" "R4"
"6529" 2801374 "41709" "No" "Hsp22_KD" "D" "Chr2" "2022-07-21" "10mM" 50 0 1 "2022-08-09" "2022-08-10" "2022-08-20" "R4"
"6530" 2801235 "41709" "No" "Hsp22_KD" "D" "Chr2" "2022-07-21" "H2O" 50 0 0 "2022-07-27" "2022-08-08" "2022-08-20" "R4"
"6531" 2801235 "41709" "No" "Hsp22_KD" "D" "Chr2" "2022-07-21" "H2O" 50 1 7 "2022-07-31" "2022-08-08" "2022-08-20" "R4"
"6532" 2801235 "41709" "No" "Hsp22_KD" "D" "Chr2" "2022-07-21" "H2O" 50 8 1 "2022-08-01" "2022-08-08" "2022-08-20" "R4"
"6533" 2801235 "41709" "No" "Hsp22_KD" "D" "Chr2" "2022-07-21" "H2O" 50 1 0 "2022-08-02" "2022-08-08" "2022-08-20" "R4"
"6534" 2801235 "41709" "No" "Hsp22_KD" "D" "Chr2" "2022-07-21" "H2O" 50 0 1 "2022-08-04" "2022-08-08" "2022-08-20" "R4"
"6535" 2801373 "33381" "No" "MTF-1_KD" "D" "Chr3" "2022-07-21" "10mM" 50 0 0 "2022-07-27" "2022-08-10" "2022-08-20" "R4"
"6536" 2801373 "33381" "No" "MTF-1_KD" "D" "Chr3" "2022-07-21" "10mM" 50 0 7 "2022-07-31" "2022-08-10" "2022-08-20" "R4"
"6537" 2801373 "33381" "No" "MTF-1_KD" "D" "Chr3" "2022-07-21" "10mM" 50 4 1 "2022-08-01" "2022-08-10" "2022-08-20" "R4"
"6538" 2801373 "33381" "No" "MTF-1_KD" "D" "Chr3" "2022-07-21" "10mM" 50 1 0 "2022-08-02" "2022-08-10" "2022-08-20" "R4"
"6539" 2801373 "33381" "No" "MTF-1_KD" "D" "Chr3" "2022-07-21" "10mM" 50 1 0 "2022-08-05" "2022-08-10" "2022-08-20" "R4"
"6540" 2801373 "33381" "No" "MTF-1_KD" "D" "Chr3" "2022-07-21" "10mM" 50 2 0 "2022-08-08" "2022-08-10" "2022-08-20" "R4"
"6541" 2801307 "33381" "No" "MTF-1_KD" "D" "Chr3" "2022-07-21" "H2O" 50 0 0 "2022-07-27" "2022-08-06" "2022-08-20" "R4"
"6542" 2801307 "33381" "No" "MTF-1_KD" "D" "Chr3" "2022-07-21" "H2O" 50 0 1 "2022-07-29" "2022-08-06" "2022-08-20" "R4"
"6543" 2801307 "33381" "No" "MTF-1_KD" "D" "Chr3" "2022-07-21" "H2O" 50 2 13 "2022-07-30" "2022-08-06" "2022-08-20" "R4"
"6544" 2801307 "33381" "No" "MTF-1_KD" "D" "Chr3" "2022-07-21" "H2O" 50 0 2 "2022-07-31" "2022-08-06" "2022-08-20" "R4"
"6545" 2801318 "34094" "No" "MTF-1_KD" "D" "Chr3" "2022-07-21" "10mM" 50 0 0 "2022-07-27" "2022-08-10" "2022-08-20" "R4"
"6546" 2801318 "34094" "No" "MTF-1_KD" "D" "Chr3" "2022-07-21" "10mM" 50 0 5 "2022-07-31" "2022-08-10" "2022-08-20" "R4"
"6547" 2801318 "34094" "No" "MTF-1_KD" "D" "Chr3" "2022-07-21" "10mM" 50 3 3 "2022-08-01" "2022-08-10" "2022-08-20" "R4"
"6548" 2801318 "34094" "No" "MTF-1_KD" "D" "Chr3" "2022-07-21" "10mM" 50 0 1 "2022-08-04" "2022-08-10" "2022-08-20" "R4"
"6549" 2801397 "34094" "No" "MTF-1_KD" "D" "Chr3" "2022-07-21" "H2O" 50 0 0 "2022-07-27" "2022-08-06" "2022-08-20" "R4"
"6550" 2801397 "34094" "No" "MTF-1_KD" "D" "Chr3" "2022-07-21" "H2O" 50 1 6 "2022-07-30" "2022-08-06" "2022-08-20" "R4"
"6551" 2801397 "34094" "No" "MTF-1_KD" "D" "Chr3" "2022-07-21" "H2O" 50 5 1 "2022-07-31" "2022-08-06" "2022-08-20" "R4"
"6552" 2801364 "28587" "No" "Mekk1_KD" "E" "Chr3" "2022-07-21" "10mM" 50 0 0 "2022-07-27" "2022-08-16" "2022-08-20" "R4"
"6553" 2801364 "28587" "No" "Mekk1_KD" "E" "Chr3" "2022-07-21" "10mM" 50 0 1 "2022-08-02" "2022-08-16" "2022-08-20" "R4"
"6554" 2801364 "28587" "No" "Mekk1_KD" "E" "Chr3" "2022-07-21" "10mM" 50 1 2 "2022-08-04" "2022-08-16" "2022-08-20" "R4"
"6555" 2801240 "28587" "No" "Mekk1_KD" "E" "Chr3" "2022-07-21" "H2O" 50 0 0 "2022-07-27" "2022-08-10" "2022-08-20" "R4"
"6556" 2801240 "28587" "No" "Mekk1_KD" "E" "Chr3" "2022-07-21" "H2O" 50 0 2 "2022-07-31" "2022-08-10" "2022-08-20" "R4"
"6557" 2801240 "28587" "No" "Mekk1_KD" "E" "Chr3" "2022-07-21" "H2O" 50 7 4 "2022-08-01" "2022-08-10" "2022-08-20" "R4"
"6558" 2801240 "28587" "No" "Mekk1_KD" "E" "Chr3" "2022-07-21" "H2O" 50 2 0 "2022-08-02" "2022-08-10" "2022-08-20" "R4"
"6559" 2801240 "28587" "No" "Mekk1_KD" "E" "Chr3" "2022-07-21" "H2O" 50 0 1 "2022-08-03" "2022-08-10" "2022-08-20" "R4"
"6560" 2801378 "50678" "No" "Octa2R_KD" "E" "Chr3" "2022-07-21" "10mM" 50 0 0 "2022-07-27" "2022-08-10" "2022-08-20" "R4"
"6561" 2801378 "50678" "No" "Octa2R_KD" "E" "Chr3" "2022-07-21" "10mM" 50 0 1 "2022-07-30" "2022-08-10" "2022-08-20" "R4"
"6562" 2801378 "50678" "No" "Octa2R_KD" "E" "Chr3" "2022-07-21" "10mM" 50 0 4 "2022-07-31" "2022-08-10" "2022-08-20" "R4"
"6563" 2801378 "50678" "No" "Octa2R_KD" "E" "Chr3" "2022-07-21" "10mM" 50 6 8 "2022-08-01" "2022-08-10" "2022-08-20" "R4"
"6564" 2801378 "50678" "No" "Octa2R_KD" "E" "Chr3" "2022-07-21" "10mM" 50 1 0 "2022-08-02" "2022-08-10" "2022-08-20" "R4"
"6565" 2801378 "50678" "No" "Octa2R_KD" "E" "Chr3" "2022-07-21" "10mM" 50 1 0 "2022-08-04" "2022-08-10" "2022-08-20" "R4"
"6566" 2801302 "50678" "No" "Octa2R_KD" "E" "Chr3" "2022-07-21" "H2O" 50 0 0 "2022-07-27" "2022-08-10" "2022-08-20" "R4"
"6567" 2801302 "50678" "No" "Octa2R_KD" "E" "Chr3" "2022-07-21" "H2O" 50 0 7 "2022-07-31" "2022-08-10" "2022-08-20" "R4"
"6568" 2801302 "50678" "No" "Octa2R_KD" "E" "Chr3" "2022-07-21" "H2O" 50 13 4 "2022-08-01" "2022-08-10" "2022-08-20" "R4"
"6569" 2801313 "33740" "No" "ATPsynD_KD" "E" "Chr3" "2022-07-21" "10mM" 50 0 0 "2022-07-27" "2022-08-10" "2022-08-20" "R4"
"6570" 2801313 "33740" "No" "ATPsynD_KD" "E" "Chr3" "2022-07-21" "10mM" 50 6 3 "2022-08-01" "2022-08-10" "2022-08-20" "R4"
"6571" 2801313 "33740" "No" "ATPsynD_KD" "E" "Chr3" "2022-07-21" "10mM" 50 3 3 "2022-08-02" "2022-08-10" "2022-08-20" "R4"
"6572" 2801313 "33740" "No" "ATPsynD_KD" "E" "Chr3" "2022-07-21" "10mM" 50 0 1 "2022-08-03" "2022-08-10" "2022-08-20" "R4"
"6573" 2801392 "33740" "No" "ATPsynD_KD" "E" "Chr3" "2022-07-21" "H2O" 50 0 0 "2022-07-27" "2022-08-08" "2022-08-20" "R4"
"6574" 2801392 "33740" "No" "ATPsynD_KD" "E" "Chr3" "2022-07-21" "H2O" 50 0 1 "2022-07-30" "2022-08-08" "2022-08-20" "R4"
"6575" 2801392 "33740" "No" "ATPsynD_KD" "E" "Chr3" "2022-07-21" "H2O" 50 3 11 "2022-07-31" "2022-08-08" "2022-08-20" "R4"
"6576" 2801392 "33740" "No" "ATPsynD_KD" "E" "Chr3" "2022-07-21" "H2O" 50 5 2 "2022-08-01" "2022-08-08" "2022-08-20" "R4"
"6577" 2801392 "33740" "No" "ATPsynD_KD" "E" "Chr3" "2022-07-21" "H2O" 50 0 1 "2022-08-02" "2022-08-08" "2022-08-20" "R4"
"6578" 2801369 "40948" "No" "RanBP3_KD" "F" "Chr2" "2022-07-21" "10mM" 50 0 0 "2022-07-27" "2022-08-08" "2022-08-20" "R4"
"6579" 2801369 "40948" "No" "RanBP3_KD" "F" "Chr2" "2022-07-21" "10mM" 50 3 3 "2022-07-31" "2022-08-08" "2022-08-20" "R4"
"6580" 2801369 "40948" "No" "RanBP3_KD" "F" "Chr2" "2022-07-21" "10mM" 50 5 2 "2022-08-01" "2022-08-08" "2022-08-20" "R4"
"6581" 2801369 "40948" "No" "RanBP3_KD" "F" "Chr2" "2022-07-21" "10mM" 50 0 1 "2022-08-07" "2022-08-08" "2022-08-20" "R4"
"6582" 2801245 "40948" "No" "RanBP3_KD" "F" "Chr2" "2022-07-21" "H2O" 50 0 0 "2022-07-27" "2022-08-08" "2022-08-20" "R4"
"6583" 2801245 "40948" "No" "RanBP3_KD" "F" "Chr2" "2022-07-21" "H2O" 50 0 5 "2022-07-30" "2022-08-08" "2022-08-20" "R4"
"6584" 2801245 "40948" "No" "RanBP3_KD" "F" "Chr2" "2022-07-21" "H2O" 50 8 2 "2022-07-31" "2022-08-08" "2022-08-20" "R4"
"6585" 2801245 "40948" "No" "RanBP3_KD" "F" "Chr2" "2022-07-21" "H2O" 50 1 0 "2022-08-01" "2022-08-08" "2022-08-20" "R4"
"6586" 2801245 "40948" "No" "RanBP3_KD" "F" "Chr2" "2022-07-21" "H2O" 50 1 0 "2022-08-06" "2022-08-08" "2022-08-20" "R4"
"6587" 2801383 "28562" "No" "Nup98-96_KD" "F" "Chr3" "2022-07-21" "10mM" 50 0 0 "2022-07-27" "2022-08-14" "2022-08-20" "R4"
"6588" 2801383 "28562" "No" "Nup98-96_KD" "F" "Chr3" "2022-07-21" "10mM" 50 0 1 "2022-07-31" "2022-08-14" "2022-08-20" "R4"
"6589" 2801383 "28562" "No" "Nup98-96_KD" "F" "Chr3" "2022-07-21" "10mM" 50 0 9 "2022-08-01" "2022-08-14" "2022-08-20" "R4"
"6590" 2801383 "28562" "No" "Nup98-96_KD" "F" "Chr3" "2022-07-21" "10mM" 50 2 1 "2022-08-03" "2022-08-14" "2022-08-20" "R4"
"6591" 2801383 "28562" "No" "Nup98-96_KD" "F" "Chr3" "2022-07-21" "10mM" 50 0 2 "2022-08-04" "2022-08-14" "2022-08-20" "R4"
"6592" 2801383 "28562" "No" "Nup98-96_KD" "F" "Chr3" "2022-07-21" "10mM" 50 0 1 "2022-08-05" "2022-08-14" "2022-08-20" "R4"
"6593" 2801383 "28562" "No" "Nup98-96_KD" "F" "Chr3" "2022-07-21" "10mM" 50 0 1 "2022-08-13" "2022-08-14" "2022-08-20" "R4"
"6594" 2801398 "28562" "No" "Nup98-96_KD" "F" "Chr3" "2022-07-21" "H2O" 50 0 0 "2022-07-27" "2022-08-08" "2022-08-20" "R4"
"6595" 2801398 "28562" "No" "Nup98-96_KD" "F" "Chr3" "2022-07-21" "H2O" 50 3 14 "2022-07-31" "2022-08-08" "2022-08-20" "R4"
"6596" 2801398 "28562" "No" "Nup98-96_KD" "F" "Chr3" "2022-07-21" "H2O" 50 6 1 "2022-08-01" "2022-08-08" "2022-08-20" "R4"
"6597" 2801398 "28562" "No" "Nup98-96_KD" "F" "Chr3" "2022-07-21" "H2O" 50 1 0 "2022-08-03" "2022-08-08" "2022-08-20" "R4"
"6598" 2801308 "26003" "No" "pHCl-2_KD" "G" "Chr3" "2022-07-21" "10mM" 50 0 0 "2022-07-27" "2022-08-10" "2022-08-20" "R4"
"6599" 2801308 "26003" "No" "pHCl-2_KD" "G" "Chr3" "2022-07-21" "10mM" 50 0 14 "2022-07-31" "2022-08-10" "2022-08-20" "R4"
"6600" 2801308 "26003" "No" "pHCl-2_KD" "G" "Chr3" "2022-07-21" "10mM" 50 2 4 "2022-08-01" "2022-08-10" "2022-08-20" "R4"
"6601" 2801308 "26003" "No" "pHCl-2_KD" "G" "Chr3" "2022-07-21" "10mM" 50 3 0 "2022-08-02" "2022-08-10" "2022-08-20" "R4"
"6602" 2801308 "26003" "No" "pHCl-2_KD" "G" "Chr3" "2022-07-21" "10mM" 50 1 0 "2022-08-03" "2022-08-10" "2022-08-20" "R4"
"6603" 2801308 "26003" "No" "pHCl-2_KD" "G" "Chr3" "2022-07-21" "10mM" 50 0 1 "2022-08-08" "2022-08-10" "2022-08-20" "R4"
"6604" 2801387 "26003" "No" "pHCl-2_KD" "G" "Chr3" "2022-07-21" "H2O" 50 0 0 "2022-07-27" "2022-08-06" "2022-08-20" "R4"
"6605" 2801387 "26003" "No" "pHCl-2_KD" "G" "Chr3" "2022-07-21" "H2O" 50 1 1 "2022-07-30" "2022-08-06" "2022-08-20" "R4"
"6606" 2801387 "26003" "No" "pHCl-2_KD" "G" "Chr3" "2022-07-21" "H2O" 50 9 13 "2022-07-31" "2022-08-06" "2022-08-20" "R4"
"6607" 2801387 "26003" "No" "pHCl-2_KD" "G" "Chr3" "2022-07-21" "H2O" 50 7 2 "2022-08-01" "2022-08-06" "2022-08-20" "R4"
"6608" 2801359 "51792" "No" "CG11318_KD" "G" "Chr3" "2022-07-21" "10mM" 50 0 0 "2022-07-27" "2022-08-10" "2022-08-20" "R4"
"6609" 2801359 "51792" "No" "CG11318_KD" "G" "Chr3" "2022-07-21" "10mM" 50 0 1 "2022-07-31" "2022-08-10" "2022-08-20" "R4"
"6610" 2801359 "51792" "No" "CG11318_KD" "G" "Chr3" "2022-07-21" "10mM" 50 3 4 "2022-08-01" "2022-08-10" "2022-08-20" "R4"
"6611" 2801359 "51792" "No" "CG11318_KD" "G" "Chr3" "2022-07-21" "10mM" 50 1 0 "2022-08-02" "2022-08-10" "2022-08-20" "R4"
"6612" 2801359 "51792" "No" "CG11318_KD" "G" "Chr3" "2022-07-21" "10mM" 50 1 0 "2022-08-03" "2022-08-10" "2022-08-20" "R4"
"6613" 2801250 "51792" "No" "CG11318_KD" "G" "Chr3" "2022-07-21" "H2O" 50 0 0 "2022-07-27" "2022-08-20" "2022-08-20" "R4"
"6614" 2801250 "51792" "No" "CG11318_KD" "G" "Chr3" "2022-07-21" "H2O" 50 0 3 "2022-07-30" "2022-08-20" "2022-08-20" "R4"
"6615" 2801250 "51792" "No" "CG11318_KD" "G" "Chr3" "2022-07-21" "H2O" 50 0 6 "2022-07-31" "2022-08-20" "2022-08-20" "R4"
"6616" 2801250 "51792" "No" "CG11318_KD" "G" "Chr3" "2022-07-21" "H2O" 50 0 1 "2022-08-01" "2022-08-20" "2022-08-20" "R4"
"6617" 2801303 "51054" "No" "Xrp1_KD" "E" "Chr2" "2022-07-21" "10mM" 50 0 0 "2022-07-27" "2022-08-08" "2022-08-20" "R4"
"6618" 2801303 "51054" "No" "Xrp1_KD" "E" "Chr2" "2022-07-21" "10mM" 50 1 4 "2022-07-31" "2022-08-08" "2022-08-20" "R4"
"6619" 2801303 "51054" "No" "Xrp1_KD" "E" "Chr2" "2022-07-21" "10mM" 50 4 0 "2022-08-01" "2022-08-08" "2022-08-20" "R4"
"6620" 2801303 "51054" "No" "Xrp1_KD" "E" "Chr2" "2022-07-21" "10mM" 50 0 1 "2022-08-02" "2022-08-08" "2022-08-20" "R4"
"6621" 2801303 "51054" "No" "Xrp1_KD" "E" "Chr2" "2022-07-21" "10mM" 50 0 1 "2022-08-04" "2022-08-08" "2022-08-20" "R4"
"6622" 2801303 "51054" "No" "Xrp1_KD" "E" "Chr2" "2022-07-21" "10mM" 50 0 1 "2022-08-05" "2022-08-08" "2022-08-20" "R4"
"6623" 2801382 "51054" "No" "Xrp1_KD" "E" "Chr2" "2022-07-21" "H2O" 50 0 0 "2022-07-27" "2022-08-08" "2022-08-20" "R4"
"6624" 2801382 "51054" "No" "Xrp1_KD" "E" "Chr2" "2022-07-21" "H2O" 50 0 2 "2022-07-30" "2022-08-08" "2022-08-20" "R4"
"6625" 2801382 "51054" "No" "Xrp1_KD" "E" "Chr2" "2022-07-21" "H2O" 50 7 4 "2022-07-31" "2022-08-08" "2022-08-20" "R4"
"6626" 2801382 "51054" "No" "Xrp1_KD" "E" "Chr2" "2022-07-21" "H2O" 50 2 0 "2022-08-01" "2022-08-08" "2022-08-20" "R4"
"6627" 2801354 "34521" "No" "Xrp1_KD" "E" "Chr3" "2022-07-21" "10mM" 50 0 0 "2022-07-27" "2022-08-20" "2022-08-20" "R4"
"6628" 2801354 "34521" "No" "Xrp1_KD" "E" "Chr3" "2022-07-21" "10mM" 50 0 3 "2022-08-01" "2022-08-20" "2022-08-20" "R4"
"6629" 2801354 "34521" "No" "Xrp1_KD" "E" "Chr3" "2022-07-21" "10mM" 50 3 0 "2022-08-02" "2022-08-20" "2022-08-20" "R4"
"6630" 2801354 "34521" "No" "Xrp1_KD" "E" "Chr3" "2022-07-21" "10mM" 50 2 0 "2022-08-03" "2022-08-20" "2022-08-20" "R4"
